1.210000000000000000e+02 3.210000000000000000e+02
1.920000000000000000e+02 2.780000000000000000e+02
2.500000000000000000e+02 2.350000000000000000e+02
3.060000000000000000e+02 1.780000000000000000e+02
3.210000000000000000e+02 1.210000000000000000e+02
1.210000000000000000e+02 1.500000000000000000e+02
1.500000000000000000e+02 7.800000000000000000e+01
1.920000000000000000e+02 5.000000000000000000e+01
2.780000000000000000e+02 3.600000000000000000e+01
1.060000000000000000e+02 1.490000000000000000e+02
1.490000000000000000e+02 3.500000000000000000e+01
2.350000000000000000e+02 3.500000000000000000e+01
2.920000000000000000e+02 4.900000000000000000e+01
1.060000000000000000e+02 1.360000000000000000e+02
1.490000000000000000e+02 3.500000000000000000e+01
2.360000000000000000e+02 3.500000000000000000e+01
2.920000000000000000e+02 4.900000000000000000e+01
1.210000000000000000e+02 1.500000000000000000e+02
1.500000000000000000e+02 6.400000000000000000e+01
1.930000000000000000e+02 5.000000000000000000e+01
