2.210000000000000000e+02 3.640000000000000000e+02
2.500000000000000000e+02 3.210000000000000000e+02
2.640000000000000000e+02 2.640000000000000000e+02
2.210000000000000000e+02 2.060000000000000000e+02
1.640000000000000000e+02 1.780000000000000000e+02
2.490000000000000000e+02 2.060000000000000000e+02
2.210000000000000000e+02 1.350000000000000000e+02
2.060000000000000000e+02 7.800000000000000000e+01
1.780000000000000000e+02 3.500000000000000000e+01
2.210000000000000000e+02 2.210000000000000000e+02
2.070000000000000000e+02 1.350000000000000000e+02
2.060000000000000000e+02 7.800000000000000000e+01
1.920000000000000000e+02 3.500000000000000000e+01
1.780000000000000000e+02 2.490000000000000000e+02
1.640000000000000000e+02 1.780000000000000000e+02
1.780000000000000000e+02 2.060000000000000000e+02
1.920000000000000000e+02 2.640000000000000000e+02
1.350000000000000000e+02 2.630000000000000000e+02
1.210000000000000000e+02 2.210000000000000000e+02
1.350000000000000000e+02 2.350000000000000000e+02
