1.210000000000000000e+02 3.200000000000000000e+02
1.780000000000000000e+02 2.790000000000000000e+02
2.490000000000000000e+02 2.490000000000000000e+02
2.930000000000000000e+02 1.920000000000000000e+02
3.500000000000000000e+02 1.780000000000000000e+02
1.920000000000000000e+02 1.640000000000000000e+02
2.060000000000000000e+02 9.200000000000000000e+01
2.060000000000000000e+02 4.900000000000000000e+01
1.930000000000000000e+02 0.000000000000000000e+00
1.360000000000000000e+02 1.780000000000000000e+02
1.640000000000000000e+02 1.210000000000000000e+02
1.630000000000000000e+02 1.640000000000000000e+02
1.630000000000000000e+02 1.920000000000000000e+02
1.060000000000000000e+02 1.780000000000000000e+02
1.210000000000000000e+02 1.210000000000000000e+02
1.210000000000000000e+02 1.640000000000000000e+02
1.210000000000000000e+02 2.070000000000000000e+02
6.400000000000000000e+01 1.920000000000000000e+02
7.800000000000000000e+01 1.350000000000000000e+02
9.200000000000000000e+01 1.780000000000000000e+02
