1.490000000000000000e+02 3.210000000000000000e+02
2.060000000000000000e+02 2.640000000000000000e+02
2.500000000000000000e+02 2.070000000000000000e+02
2.920000000000000000e+02 1.640000000000000000e+02
3.070000000000000000e+02 1.350000000000000000e+02
1.490000000000000000e+02 1.360000000000000000e+02
1.920000000000000000e+02 2.100000000000000000e+01
2.640000000000000000e+02 4.900000000000000000e+01
3.070000000000000000e+02 1.210000000000000000e+02
1.210000000000000000e+02 1.350000000000000000e+02
1.920000000000000000e+02 3.500000000000000000e+01
2.780000000000000000e+02 5.000000000000000000e+01
3.070000000000000000e+02 1.210000000000000000e+02
1.350000000000000000e+02 1.360000000000000000e+02
1.930000000000000000e+02 3.600000000000000000e+01
2.780000000000000000e+02 7.800000000000000000e+01
3.060000000000000000e+02 1.210000000000000000e+02
1.490000000000000000e+02 1.500000000000000000e+02
2.070000000000000000e+02 7.800000000000000000e+01
2.640000000000000000e+02 9.200000000000000000e+01
