3.070000000000000000e+02 9.200000000000000000e+01
2.780000000000000000e+02 1.500000000000000000e+02
2.350000000000000000e+02 1.930000000000000000e+02
1.780000000000000000e+02 2.780000000000000000e+02
1.500000000000000000e+02 3.780000000000000000e+02
1.360000000000000000e+02 1.070000000000000000e+02
7.800000000000000000e+01 2.350000000000000000e+02
6.400000000000000000e+01 3.070000000000000000e+02
4.900000000000000000e+01 2.350000000000000000e+02
1.490000000000000000e+02 1.060000000000000000e+02
6.400000000000000000e+01 2.070000000000000000e+02
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.490000000000000000e+02 9.300000000000000000e+01
6.400000000000000000e+01 2.210000000000000000e+02
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 2.210000000000000000e+02
